,Row.names,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
3582,DENND5A,685.8497199,-0.020354898,0.109131513,-0.18651714,0.852039239,0.951842168
3583,DENND5B,668.6693696,0.135062921,0.114375895,1.180868755,0.237654865,0.573978657
3584,DENND6A,317.0155448,0.126515222,0.156302737,0.809424228,0.418271171,0.731648696
3585,DENND6B,132.9520702,0.118594081,0.229586065,0.516556093,0.605466073,0.844943064
3586,DENR,322.9654161,-0.156936544,0.142447543,-1.101714644,0.270585748,0.605997479
3587,DEPDC1,520.6479732,-0.771926191,0.138359521,-5.57913316,2.41720146511473e-08,2.09468610912497e-06
3588,DEPDC4,11.94798086,-0.651923526,0.70501257,-0.924697734,0.355123158,NA
3589,DEPDC5,394.9680964,0.282290097,0.139808176,2.019124375,0.043474294,0.224671187
3590,DEPDC7,82.34898047,-0.239404363,0.31455852,-0.761080523,0.446608973,0.75254677
3591,DEPTOR,3.286495076,-1.22112218,1.275419854,-0.957427608,0.338351469,NA
3592,DERA,148.333973,-0.244112215,0.203457254,-1.199820651,0.230209002,0.564575633
3593,DERL1,467.674206,0.111504025,0.128277468,0.869240923,0.384715368,0.709329513
3594,DERL2,247.0034533,0.081372163,0.169284505,0.48068288,0.6307419,0.855602476
3595,DERL3,0.995862454,0.319741165,2.530539339,0.126352971,0.899452527,NA
3596,DES,0.985162705,3.930973258,2.533163941,1.551803732,0.120709193,NA
3597,DESI1,206.5113254,0.074378169,0.179109608,0.415266214,0.677947031,0.880290661
3598,DESI2,495.20235,-0.089402284,0.141223693,-0.633054423,0.526698104,0.800180933
3599,DET1,56.89610896,-0.12103905,0.315973181,-0.383067481,0.70166973,0.891576746
3600,DFFA,310.087978,-0.20961113,0.140315007,-1.493861092,0.13521193,0.434773111
3601,DFFB,10.73950717,-1.03880954,0.703624984,-1.476368184,0.139845079,NA
3602,DFNA5,27.61643384,0.005775009,0.416503053,0.013865466,0.988937313,0.997333864
3603,DFNB31,37.73240842,0.199777807,0.428018765,0.466750114,0.64067867,0.860947091
3604,DFNB59,40.08968938,0.537352143,0.394718872,1.36135407,0.173401823,0.495650023
3605,DGAT1,74.93507244,0.042000861,0.306364474,0.137094425,0.890956159,0.967166605
3606,DGAT2,1.218914331,-2.61940262,2.683187065,-0.976228103,0.328951439,NA
3607,DGAT2L6,0.092514041,0,5.39771668,0,1,NA
3608,DGCR14,50.95454584,-0.568092097,0.324541932,-1.750442826,0.080041932,0.325468883
3609,DGCR2,356.7531706,0.121659839,0.145088629,0.838520836,0.401738251,0.719163325
3610,DGCR6,12.30720002,-0.421140655,0.656330163,-0.64165976,0.521094122,NA
3611,DGCR6L,18.1934194,-0.501436097,0.564930285,-0.887607039,0.374752166,0.699525466
3612,DGCR8,447.2875047,0.307108136,0.130767093,2.348512378,0.018848573,0.132018404
3613,DGKA,380.2995495,-0.002203814,0.129289123,-0.017045624,0.986400219,0.996439955
3614,DGKB,0.891863939,0.437550256,2.559633434,0.170942546,0.864268942,NA
3615,DGKD,240.2991994,0.166020419,0.180751559,0.91850062,0.358356834,0.685542091
3616,DGKE,208.2680541,0.248474834,0.196641836,1.2635909,0.206376901,0.536958095
3617,DGKG,23.43887253,0.837404863,0.475657759,1.760519719,0.078319727,0.321124502
3618,DGKH,324.2097007,0.619166801,0.166806313,3.711890699,0.000205717,0.004499054
3619,DGKI,31.15854867,0.740362176,0.480675867,1.540252437,0.123498833,0.413554611
3620,DGKK,0.083743585,0,5.39771668,0,1,NA
3621,DGKQ,139.7232208,0.440075496,0.235347682,1.869895175,0.061498376,0.275612857
3622,DGKZ,10.13483906,-0.234033724,0.72085056,-0.324663303,0.745435911,NA
3623,DHCR24,507.9572752,0.453203368,0.131974393,3.434025026,0.000594689,0.010532363
3624,DHCR7,269.2302425,0.548914655,0.169264209,3.24294579,0.001183007,0.017742097
3625,DHDDS,295.2938367,0.239683573,0.183197278,1.308335887,0.190759408,0.515987128
3626,DHDH,12.11811247,-0.317779363,0.643899577,-0.493523173,0.62164297,NA
3627,DHFR,592.2848503,-0.794371473,0.122077277,-6.507119833,7.66053034107686e-11,1.41097393219709e-08
3628,DHFRL1,4.138084511,-1.368433792,1.264133284,-1.082507525,0.279027074,NA
3629,DHH,4.146042592,-0.523008798,1.212148508,-0.431472542,0.666124813,NA
3630,DHODH,60.89055738,-0.583244835,0.298366707,-1.954791944,0.050607632,0.245297192
3631,DHPS,125.5581694,-0.141601508,0.204056848,-0.693931662,0.487725067,0.780993286
3632,DHRS1,115.5760027,0.019399679,0.217596696,0.089154289,0.928959293,0.977652327
3633,DHRS12,6.690609057,0.867547885,0.982479229,0.88301906,0.377225973,NA
3634,DHRS2,17.10418096,0.186658457,1.055948129,0.176768586,0.859690166,0.955014442
3635,DHRS3,96.66921543,-0.226182982,0.230324644,-0.982018155,0.326090904,0.656638124
3636,DHRS4L2,0.17508513,0.942364316,5.395943022,0.174643118,0.861360066,NA
3637,DHRS7,246.0740257,-0.233580218,0.177031541,-1.319427125,0.187026358,0.511404944
3638,DHRS7B,63.86514852,-0.045074199,0.313265582,-0.143884938,0.885591329,0.96615924
3639,DHRS7C,0,NA,NA,NA,NA,NA
3640,DHRS9,0,NA,NA,NA,NA,NA
3641,DHRSX,67.01611361,0.348654495,0.292779414,1.190843611,0.233714985,0.568516764
3642,DHTKD1,99.64093684,0.008947154,0.246412389,0.036309676,0.971035435,0.991463981
3643,DHX15,1541.437978,0.201942498,0.086406408,2.337124109,0.019432732,0.134749452
3644,DHX16,195.0528809,-0.297313882,0.178828504,-1.662564274,0.096399687,0.361358817
3645,DHX29,527.604168,-0.466566848,0.128286575,-3.636910948,0.000275927,0.005733008
3646,DHX30,429.9165862,-0.058660508,0.13268233,-0.442112437,0.658407845,0.868641486
3647,DHX32,197.9961971,-0.060456703,0.199359391,-0.303254854,0.761695649,0.916017531
3648,DHX33,99.59361202,0.14521818,0.254892627,0.569722954,0.568865619,0.824211888
3649,DHX34,84.45010616,-0.126929095,0.252807614,-0.502077816,0.615612784,0.848356734
3650,DHX35,189.4754148,0.013791484,0.206461428,0.066799322,0.946741463,0.982776346
3651,DHX36,1018.554037,0.102499892,0.114168755,0.897792852,0.369295996,0.694815732
3652,DHX37,270.1453734,0.289333338,0.174504868,1.658024454,0.097312531,0.363449018
3653,DHX40,902.7622383,-0.13315933,0.119110465,-1.117948204,0.263589116,0.598802948
3654,DHX57,404.4396588,-0.105366899,0.138005652,-0.763496986,0.445167059,0.75213262
3655,DHX58,3.561090972,-0.998666574,1.670783892,-0.597723367,0.550024531,NA
3656,DHX8,598.4011183,-0.274449564,0.132389096,-2.07305263,0.038167382,0.206880188
3657,DHX9,2020.133847,-0.133288223,0.082054984,-1.624376926,0.104295388,0.377474375
3658,DIABLO,285.9331761,-0.18186128,0.154526059,-1.176897162,0.239236555,0.575416968
3659,DIAPH1,715.8485437,-0.001942348,0.109649169,-0.017714203,0.98586685,0.996439955
3660,DIAPH2,510.5445843,0.352472541,0.130232603,2.706484646,0.006799973,0.065169169
3661,DIAPH3,833.0417896,-0.174693868,0.120596233,-1.448584781,0.147453574,0.456087013
3662,DICER1,1036.373867,0.211144966,0.104118726,2.027924984,0.042567905,0.221443275
3663,DIDO1,842.2859898,0.08044134,0.105205842,0.764609057,0.444504374,0.751875099
3664,DIEXF,185.193792,0.549087243,0.195711186,2.805599692,0.005022304,0.051615452
3665,DIMT1,218.864733,0.001593653,0.187918411,0.008480558,0.993233575,0.997804447
3666,DIO1,13.33677486,-0.291997762,0.597886373,-0.488383371,0.625278318,NA
3667,DIO2,1.116811687,0.934802635,2.329416016,0.401303429,0.688196739,NA
3668,DIO3,0,NA,NA,NA,NA,NA
3669,DIP2A,376.2669453,0.238768456,0.151789651,1.573021969,0.115713731,0.398723609
3670,DIP2B,737.9138265,0.235163065,0.107383136,2.189944093,0.028528292,0.172900515
3671,DIP2C,168.3667011,0.551165013,0.208983631,2.637359725,0.008355417,0.075071388
3672,DIRAS1,0,NA,NA,NA,NA,NA
3673,DIRAS2,0,NA,NA,NA,NA,NA
3674,DIRAS3,1.733247917,1.381098209,1.769787677,0.780375085,0.435170128,NA
3675,DIRC1,0.349659984,-1.823765269,4.321593131,-0.422012256,0.673016071,NA
3676,DIRC2,153.0175146,0.194190782,0.209371645,0.927493223,0.353670509,0.679887143
3677,DIS3L,171.4613069,-0.421152287,0.192309592,-2.189970258,0.028526394,0.172900515
3678,DIS3L2,214.5980046,0.275571424,0.168781534,1.632710744,0.102529847,0.374302209
3679,DISC1,34.4833999,0.845296162,0.440067876,1.920831325,0.054752976,0.256933707
3680,DISP1,80.88056777,0.366277716,0.269899598,1.357088779,0.174753004,0.497752863
3681,DISP2,3.645662382,1.560019337,1.794859637,0.869159518,0.384759886,NA
3682,DIXDC1,2.428244392,-0.974529854,1.482569089,-0.657325086,0.51097191,NA
3683,DKC1,271.1697953,-0.096097957,0.159166282,-0.603758256,0.546004376,0.810967669
3684,DKK1,68.06452081,-0.763544376,0.293457673,-2.601889287,0.009271178,0.080477645
3685,DKK2,0.060059477,0.942385293,5.395943022,0.174647006,0.861357011,NA
3686,DKK3,19.54473436,0.60541358,0.541535389,1.117957556,0.263585121,0.598802948
3687,DKK4,2.5819695,0.430686661,1.331598836,0.323435744,0.746365263,NA
3688,DKKL1,5.764661999,0.191818921,0.97038738,0.197672522,0.84330129,NA
3689,DLAT,387.5244809,-0.251748196,0.142200445,-1.770375587,0.076664594,0.316540186
3690,DLC1,512.3894882,0.165090757,0.1161537,1.421312939,0.155225804,0.468579199
3691,DLD,780.3531271,-0.225705569,0.121688471,-1.854781857,0.063627384,0.281335184
3692,DLEC1,369.855385,-0.166398386,0.133051879,-1.250627857,0.211070282,0.541596972
3693,DLEU7,0,NA,NA,NA,NA,NA
3694,DLG1,904.3233151,0.280077811,0.116309105,2.408047169,0.016038109,0.118456908
3695,DLG2,118.0828853,0.356651889,0.210681992,1.692844682,0.090485035,0.347552165
3696,DLG3,128.6194747,-0.107464935,0.211351539,-0.508465355,0.61112703,0.847425647
3697,DLG4,97.90221587,0.249853535,0.312094681,0.800569666,0.423380818,0.735999569
3698,DLG5,1429.934751,0.079499258,0.102965532,0.772095833,0.44005767,0.748689035
3699,DLGAP1,0.563809462,0,3.485173411,0,1,NA
3700,DLGAP3,1.817321083,0,2.57859425,0,1,NA
3701,DLGAP4,303.7112614,-0.100172794,0.150946906,-0.663629329,0.506927581,0.791303523
3702,DLGAP5,698.052113,-1.148760835,0.12248999,-9.378405791,6.69777296447321e-21,8.7725941894678e-18
3703,DLK1,0,NA,NA,NA,NA,NA
3704,DLK2,1.741329821,1.922759523,2.348247376,0.818806205,0.41289699,NA
3705,DLL1,21.95765224,1.389276101,0.825123206,1.683719584,0.092235875,0.351528125
3706,DLL3,20.71680978,1.045580515,0.65814076,1.588688285,0.112130785,0.391795296
3707,DLL4,6.743709197,1.700980315,1.084015602,1.569147447,0.116613586,NA
3708,DLST,634.3516326,-0.055227432,0.111934583,-0.493390254,0.621736867,0.851254584
3709,DLX1,49.55897597,0.165714865,0.340075255,0.487288805,0.62605368,0.853466032
3710,DLX2,12.59666109,-0.51645868,0.66897031,-0.772020331,0.440102386,NA
3711,DLX3,4.05536468,-2.893199468,1.869542415,-1.547544172,0.121732082,NA
3712,DLX4,9.004775221,-0.231514537,1.157627735,-0.199990489,0.841488019,NA
3713,DLX5,122.9760162,-0.676926688,0.21497564,-3.148852999,0.001639126,0.022651841
3714,DLX6,40.76280288,-0.970591034,0.376618453,-2.577120226,0.009962729,0.084420431
3715,DMAP1,79.56733877,-0.385362606,0.271050981,-1.421734775,0.155103261,0.468449203
3716,DMBT1,9.266885297,1.405610673,0.771065672,1.822945469,0.06831165,NA
3717,DMBX1,26.75362199,0.092460692,0.498128004,0.18561633,0.852745647,0.952198324
3718,DMC1,0.426692234,-0.378411794,3.752690722,-0.100837458,0.919679491,NA
3719,DMD,166.4814669,0.246443587,0.190931655,1.290742418,0.196793011,0.524129239
3720,DMGDH,1.636129086,-0.011223761,1.829032673,-0.006136446,0.995103855,NA
3721,DMKN,0,NA,NA,NA,NA,NA
3722,DMP1,0,NA,NA,NA,NA,NA
3723,DMPK,256.4877104,0.374150137,0.198658914,1.883379548,0.05964895,0.270855864
3724,DMRT1,0.116501016,0,5.39771668,0,1,NA
3725,DMRT2,0,NA,NA,NA,NA,NA
3726,DMRT3,0,NA,NA,NA,NA,NA
3727,DMRTA1,0.539957571,-0.805517951,3.533981182,-0.227934986,0.819696784,NA
3728,DMRTA2,0.24451942,0.942237021,5.314068027,0.177309928,0.859264953,NA
3729,DMRTB1,0.058296989,-1.817628279,5.373781521,-0.338240078,0.735182276,NA
3730,DMRTC1,0.092514041,0,5.39771668,0,1,NA
3731,DMRTC2,0,NA,NA,NA,NA,NA
3732,DMTF1,717.450926,0.21896433,0.124302018,1.761550881,0.078145209,0.320520433
3733,DMTN,0,NA,NA,NA,NA,NA
3734,DMWD,228.0348482,-0.164009918,0.209361596,-0.783381102,0.43340335,0.74322937
3735,DMXL1,1406.807624,0.196364811,0.112811103,1.740651455,0.081744692,0.329889228
3736,DMXL2,546.9232875,0.391326967,0.12258947,3.192174402,0.00141206,0.020389964
3737,DNA2,247.5229755,-0.087763979,0.16498501,-0.531951229,0.594759775,0.840006297
3738,DNAAF1,1.34268309,-0.968026005,1.87303183,-0.51682304,0.605279695,NA
3739,DNAAF2,55.31739516,-0.522541075,0.32579056,-1.603917174,0.108732311,0.385948955
3740,DNAAF3,17.56095346,0.420766694,0.534445509,0.78729578,0.431108739,0.741845025
3741,DNAH1,6.143736433,-1.290758817,1.48779325,-0.867565985,0.385631974,NA
3742,DNAH10,30.45596188,0.306207512,0.459426351,0.666499671,0.505091774,0.790592681
3743,DNAH11,2.608485556,2.518277413,2.004144048,1.256535136,0.208922015,NA
3744,DNAH12,10.08761964,0.166811856,0.965942165,0.17269342,0.862892416,NA
3745,DNAH14,2.089029529,0.933791746,2.466588443,0.378576227,0.705002579,NA
3746,DNAH17,7.340797888,1.135401842,1.702760804,0.66680055,0.504899541,NA
3747,DNAH2,28.89546283,0.443040238,0.417090808,1.062215301,0.288137955,0.622974382
3748,DNAH3,44.98952675,-0.214984399,0.432545842,-0.497021074,0.61917419,0.850457827
3749,DNAH5,181.2121526,0.8686159,0.211528593,4.106375833,4.01915350047052e-05,0.001205656
3750,DNAH6,19.40843719,-0.054577797,0.602253258,-0.090622667,0.92779242,0.977226233
3751,DNAH7,14.63261652,-0.672346308,0.637449885,-1.054743791,0.291542518,NA
3752,DNAH8,1.088588357,1.92080753,2.683302188,0.715837202,0.474091878,NA
3753,DNAH9,0.298911418,0,4.967558499,0,1,NA
3754,DNAI1,0.116501016,0,5.39771668,0,1,NA
3755,DNAI2,0.123139903,-2.385044931,5.348613506,-0.445918354,0.655656224,NA
3756,DNAJA3,235.9951272,-0.20764267,0.173607785,-1.196044694,0.231679118,0.566017295
3757,DNAJA4,65.13222598,0.093100249,0.350034903,0.265974187,0.790259089,0.927681145
3758,DNAJB1,628.303076,-0.194417483,0.11636236,-1.670793576,0.094762458,0.357344802
3759,DNAJB11,1422.466071,-0.171457541,0.111087899,-1.543440313,0.122723979,0.41203938
3760,DNAJB13,158.9419591,0.030980842,0.210858073,0.146927466,0.883189273,0.964967573
3761,DNAJB14,601.9992141,0.115419847,0.14043536,0.821871697,0.411149923,0.726535521
3762,DNAJB2,133.870462,-0.212119781,0.199947722,-1.060876209,0.288746163,0.623199981
3763,DNAJB3,0.990155337,0,3.094005138,0,1,NA
3764,DNAJB4,460.6816242,-0.41108598,0.139930478,-2.937787281,0.003305637,0.037795203
3765,DNAJB5,3.817312044,0.374556339,1.256182134,0.298170407,0.765573107,NA
3766,DNAJB6,731.8396795,-0.231930243,0.115370327,-2.010311057,0.044398277,0.226860379
3767,DNAJB7,0,NA,NA,NA,NA,NA
3768,DNAJB8,0,NA,NA,NA,NA,NA
3769,DNAJB9,385.7792278,0.956780643,0.162375396,5.892399154,3.80628389589863e-09,4.11637381328927e-07
3770,DNAJC1,136.9131221,-0.144897825,0.224465548,-0.645523674,0.518587882,0.795472091
3771,DNAJC10,1540.583371,-0.027564508,0.102676559,-0.268459601,0.788345567,0.9272605
3772,DNAJC11,520.9157325,-0.024753467,0.130849421,-0.189175213,0.849955494,0.951525448
3773,DNAJC12,0.060059477,0.942385293,5.395943022,0.174647006,0.861357011,NA
3774,DNAJC13,964.7714342,-0.017582134,0.106519699,-0.165059934,0.868896809,0.958417468
3775,DNAJC14,186.9262889,-0.093025109,0.176773551,-0.526238845,0.598722267,0.840948917
3776,DNAJC15,36.34515459,-0.268991065,0.368824278,-0.729320387,0.465805705,0.765796714
3777,DNAJC16,248.0505178,0.138059441,0.151236721,0.912869838,0.361311002,0.688307998
3778,DNAJC17,69.58477959,0.334727883,0.310198922,1.07907494,0.280554322,0.615631858
3779,DNAJC18,170.4822721,-0.024733002,0.204475388,-0.120958335,0.903724037,0.969577982
3780,DNAJC2,267.0357466,-0.221920182,0.161176188,-1.376879453,0.168549521,0.488652669
3781,DNAJC21,178.7265888,-0.057739591,0.209056198,-0.276191722,0.782400815,0.923566364
3782,DNAJC22,17.77558438,-0.343274521,0.591716256,-0.580133667,0.561824482,0.820464196
3783,DNAJC24,176.2088491,-0.059913311,0.182158768,-0.328907094,0.742225912,0.908552341
3784,DNAJC27,121.587121,-0.004457038,0.243375006,-0.018313459,0.98538879,0.996439955
3785,DNAJC28,28.2751872,-0.585483299,0.422995558,-1.384135808,0.166316874,0.486000995
3786,DNAJC30,60.04068413,0.009108608,0.307312008,0.029639609,0.976354476,0.993119903
3787,DNAJC4,54.1535075,-0.494018446,0.324534087,-1.522239005,0.127949205,0.422039308
3788,DNAJC5,378.5388469,0.167788328,0.160639484,1.04450241,0.296253005,0.630025332
3789,DNAJC5B,0.033979464,0,5.39771668,0,1,NA
3790,DNAJC5G,0.513350744,-2.528200659,3.694179324,-0.684374102,0.493738965,NA
3791,DNAJC6,678.1338482,-0.264393669,0.110922778,-2.383583185,0.017145009,0.123763238
3792,DNAJC7,655.0991346,-0.184882252,0.107871521,-1.713911619,0.086544959,0.340063992
3793,DNAJC8,442.1493818,-0.328807787,0.1477285,-2.225757298,0.026030443,0.161957523
3794,DNAJC9,350.1429506,-0.160618294,0.151929356,-1.057190644,0.290424589,0.624502928
3795,DNAL1,64.8563938,-0.447995357,0.313838271,-1.42747204,0.153443879,0.465677253
3796,DNAL4,38.84202487,0.195912348,0.358269251,0.546829926,0.584495581,0.833639917
3797,DNALI1,0,NA,NA,NA,NA,NA
3798,DNASE1,26.58166265,0.317108578,0.528120345,0.60044757,0.548207993,0.81174294
3799,DNASE1L2,0.855161058,0,2.885671722,0,1,NA
3800,DNASE1L3,0.561394866,-0.668082288,2.992910305,-0.22322162,0.823363026,NA
3801,DNASE2,13.7352876,-0.031989879,0.568937505,-0.056227405,0.95516065,NA
3802,DNASE2B,0.596088114,1.930947348,3.330855934,0.57971506,0.562106786,NA
3803,DND1,6.092809753,1.308973815,1.107797789,1.181599952,0.237364472,NA
3804,DNER,14.12246607,-0.331585793,0.625923025,-0.529754905,0.596281875,NA
3805,DNHD1,76.13843327,0.196789081,0.373349607,0.527090633,0.598130651,0.840948917
3806,DNLZ,20.56938483,-0.221817377,0.494137106,-0.448898442,0.65350492,0.86669975
3807,DNM1,30.04223298,0.556024,0.45451578,1.223332664,0.221204075,0.555294409
3808,DNM1L,704.1437623,-0.279056531,0.112593492,-2.478442811,0.013195726,0.102877792
3809,DNM2,555.2691345,-0.091258646,0.131750837,-0.692660848,0.488522415,0.781582821
3810,DNM3,61.28229524,0.712211783,0.331342892,2.149470536,0.031597119,0.183934243
3811,DNMBP,185.0392422,0.008030223,0.182061535,0.044107189,0.964818962,0.989437537
3812,DNMT1,0,NA,NA,NA,NA,NA
3813,DNMT3A,594.6419826,0.472589122,0.128066772,3.690177503,0.000224098,0.004787897
3814,DNMT3B,1.514780297,-3.199169331,2.372906987,-1.348206798,0.177591879,NA
3815,DNPEP,221.6523537,0.088930422,0.174125341,0.510726479,0.609542597,0.846754682
3816,DNPH1,0.239640919,-2.385083259,5.34861209,-0.445925638,0.655650962,NA
3817,DNTT,6.511616163,0.590687309,0.900447271,0.655993225,0.511828483,NA
3818,DNTTIP1,139.8872189,-0.095354978,0.207100292,-0.460428987,0.645208333,0.862723018
3819,DNTTIP2,593.250753,-0.292177762,0.127812037,-2.285995656,0.022254513,0.14678382
3820,DOC2A,454.775452,-0.366311203,0.161476019,-2.268517676,0.023297673,0.150731596
3821,DOC2B,0.370453958,0.939812497,3.968429031,0.236822302,0.812794649,NA
3822,DOCK1,1295.329201,0.077567916,0.094448624,0.821271003,0.411491921,0.726535521
3823,DOCK10,1115.934798,0.484774708,0.10309708,4.702118702,2.57475734854434e-06,0.000118217
3824,DOCK2,40.85597498,-0.315003432,0.369459109,-0.852607027,0.393877264,0.715563756
3825,DOCK3,45.0952128,0.330299829,0.421112609,0.784350366,0.432834554,0.742663616
3826,DOCK4,45.81982809,0.108228605,0.351078646,0.308274532,0.757873443,0.91539505
3827,DOCK6,815.3800224,0.463257215,0.130114969,3.56036832,0.000370335,0.007265983
3828,DOCK7,994.8061682,0.160259998,0.111702515,1.434703586,0.151371582,0.462381049
3829,DOCK8,220.3816458,0.177745297,0.170523535,1.042350529,0.297249193,0.630324427
3830,DOCK9,12.24546867,-0.293958118,0.705072483,-0.416919006,0.676737651,NA
3831,DOHH,19.45564566,0.162800036,0.606249833,0.268536216,0.788286602,0.9272605
3832,DOK2,3.278936742,0.584474351,1.424550805,0.410286772,0.681595595,NA
3833,DOK3,19.66716825,0.069822812,0.626785852,0.111398194,0.911300593,0.972115991
3834,DOK4,78.03541575,0.167126001,0.283779377,0.588929338,0.555908676,0.816944661
3835,DOK5,199.9273761,-0.232985002,0.170868038,-1.363537642,0.17271313,0.494520858
3836,DOK6,379.7491236,0.556978365,0.152471569,3.65299819,0.000259196,0.005446351
3837,DOK7,3.556497506,-0.143870397,1.441811624,-0.099784462,0.920515444,NA
3838,DOLPP1,62.77539101,-0.233534333,0.307633065,-0.759132746,0.447773152,0.753511766
3839,DOPEY1,502.2091025,-0.410659801,0.124330778,-3.302961737,0.000956694,0.015051168
3840,DOPEY2,323.3506446,-0.075087588,0.154545857,-0.485859599,0.627066714,0.853680342
3841,DOT1L,419.8551965,0.203654865,0.157890994,1.289844716,0.197104579,0.524519409
3842,DPAGT1,113.8230792,-0.189631697,0.226087875,-0.838752174,0.401608394,0.719113103
3843,DPCD,84.84270287,-0.478820021,0.247194997,-1.937013402,0.052743705,0.251107753
3844,DPCR1,0.943746643,-0.543082125,2.669269743,-0.203457192,0.838777702,NA
3845,DPEP1,0.472293479,0,4.529141815,0,1,NA
3846,DPEP2,0.068875323,0,5.39771668,0,1,NA
3847,DPEP3,0,NA,NA,NA,NA,NA
3848,DPF1,17.7000699,-0.740887413,0.59813106,-1.23867069,0.215467477,0.547516841
3849,DPF2,368.2775181,-0.337322529,0.146362502,-2.304705955,0.021183047,0.142689006
3850,DPF3,8.863833841,0.380183379,0.715841177,0.531100181,0.595349359,NA
3851,DPH1,135.3325743,0.016448144,0.246961955,0.066601934,0.946898606,0.982776346
3852,DPH2,83.38854287,-0.077358619,0.281026561,-0.275271558,0.783107614,0.923805294
3853,DPH3,513.4918149,-0.207367126,0.139909058,-1.482156546,0.138298646,0.439449646
3854,DPH3P1,0,NA,NA,NA,NA,NA
3855,DPH5,63.26757697,-0.701306009,0.292849051,-2.394769616,0.016630811,0.121615387
3856,DPH6,51.90018135,-0.021728937,0.302908848,-0.071734242,0.942813405,0.981789701
3857,DPH7,46.64027083,-0.255316473,0.374161428,-0.682369838,0.495005123,0.784645551
3858,DPM1,228.7736232,-0.155269915,0.188704796,-0.822819128,0.410610858,0.726535521
3859,DPM2,61.77332827,0.10344766,0.309095404,0.334678738,0.737867442,0.906895623
3860,DPM3,37.21604759,-0.648713978,0.379718261,-1.708408694,0.087560535,0.34257006
3861,DPP10,0.83112475,0,3.329080019,0,1,NA
3862,DPP4,167.5660749,-0.166063447,0.176815018,-0.939193113,0.347631604,0.674932423
3863,DPP6,0.115025653,0,5.39771668,0,1,NA
3864,DPP7,308.5500601,-0.127447807,0.178242981,-0.715022866,0.474594914,0.771914383
3865,DPP8,583.7729056,0.158696539,0.114827899,1.382038163,0.166959983,0.486896986
3866,DPP9,238.0781734,-0.104495427,0.170653406,-0.612325471,0.540322441,0.807930687
3867,DPPA2,0.118859338,1.930948522,5.3004527,0.364298793,0.715634901,NA
3868,DPPA3,0.060059477,0.942385293,5.395943022,0.174647006,0.861357011,NA
3869,DPPA4,0,NA,NA,NA,NA,NA
3870,DPPA5,1.558779727,0.585391774,2.22195213,0.26345832,0.792197345,NA
3871,DPRX,0.421693442,0.939494901,3.847041841,0.244212291,0.807066408,NA
3872,DPT,0,NA,NA,NA,NA,NA
3873,DPY19L1,243.7249641,0.025367394,0.179784798,0.14109866,0.887792002,0.966798179
3874,DPY19L2,250.189973,0.167565752,0.185298169,0.904303336,0.365834579,0.692191901
3875,DPY19L3,238.9571733,0.333809076,0.183681134,1.817329129,0.069166732,0.296263183
3876,DPY19L4,601.1811628,-0.18543585,0.128857602,-1.439075744,0.150129064,0.460625039
3877,DPY30,93.6083188,-0.38927592,0.237627978,-1.638173769,0.10138545,0.37150503
3878,DPYD,367.6798235,0.181408629,0.146568534,1.237705147,0.21582541,0.54762659
3879,DPYS,1.556469702,0.934410742,2.574260876,0.362982148,0.71661822,NA
3880,DPYSL2,1071.30289,-0.21300509,0.10275212,-2.072999462,0.03817233,0.206880188
3881,DPYSL3,3240.886358,0.053781004,0.091955416,0.584859554,0.558642156,0.818226406
3882,DPYSL4,17.97509817,0.205990216,0.586586973,0.351167389,0.725462774,0.901528541
3883,DPYSL5,164.8966314,-0.446785119,0.195895865,-2.280727673,0.022564567,0.147698671
3884,DQX1,37.54785353,-0.196610396,0.446100254,-0.440731415,0.659407451,0.869473717
3885,DR1,486.9222621,-0.350957646,0.142839172,-2.457012606,0.014009777,0.107099385
3886,DRAM1,215.4021797,0.711470773,0.165174661,4.307384484,1.65196318175419e-05,0.000567736
3887,DRAM2,241.5041534,0.295760398,0.160507242,1.842660761,0.065378556,0.285649527
3888,DRAP1,82.7759537,-0.954496856,0.2857937,-3.339810689,0.000838355,0.013725737
3889,DRAXIN,0,NA,NA,NA,NA,NA
3890,DRC1,10.1848807,-0.13683155,0.719351241,-0.190215213,0.84914049,NA
3891,DRD1,0,NA,NA,NA,NA,NA
3892,DRD3,0.406308933,0,4.475123806,0,1,NA
3893,DRD4,0.803827879,-0.143106676,2.67448739,-0.053508077,0.957327096,NA
3894,DRD5,0,NA,NA,NA,NA,NA
3895,DRG1,267.552196,-0.119083219,0.156683974,-0.760021692,0.447241618,0.75293976
3896,DRG2,118.8002748,-0.089592345,0.220620115,-0.406093274,0.684674068,0.882918311
3897,DRGX,0.092514041,0,5.39771668,0,1,NA
3898,DRICH1,29.31148245,0.330276659,0.531024103,0.62196171,0.533967046,0.80421566
3899,DROSHA,1193.592037,-0.090302189,0.101819183,-0.886887781,0.375139321,0.699888447
3900,DRP2,184.3939561,-0.689543108,0.211133873,-3.265904704,0.00109115,0.016639679
3901,DSC1,0.321685946,0.940896994,4.460404708,0.21094431,0.832930728,NA
3902,DSC2,86.65734639,0.43654903,0.278661168,1.566594416,0.117209524,0.401071951
3903,DSC3,167.1806861,-0.27220369,0.193021778,-1.410222684,0.15847394,0.474026694
3904,DSCC1,69.83451138,0.097112568,0.311392861,0.311865106,0.755143042,0.914581956
3905,DSCR3,227.4158571,-0.035926416,0.158756831,-0.226298395,0.820969347,0.941298421
